name,neighbourhood_cleansed,longitude,latitude,host_location,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,license,property_type,room_type,accommodates,bathrooms_text,price,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
Home in Setagaya City · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,Setagaya Ku,139.6308796953537,35.66496384582409,"Setagaya City, Japan",484739346,2022-10-23,100.0,99.0,1.0,5,t,M1300,Private room in home,Private room,2,1.5 shared baths,54.38,5,9,20,4,4.75,4.75,0.32
Rental unit in Shinjuku City · ★4.76 · 2 bedrooms · 2 beds · 2 baths,Shinjuku Ku,139.70626,35.70059,"Shinjuku, Japan",106357494,2016-12-06,100.0,100.0,0.0,51,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,2 baths,175.5,1,3,21,17,4.76,4.76,1.32
Rental unit in Sumida-ku · ★4.91 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.8159128938112,35.710825832234285,"Tokyo, Japan",486130642,2022-11-02,100.0,98.0,1.0,25,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,92.18,0,0,0,21,4.91,4.86,1.69
Rental unit in Sumida-ku · ★4.17 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.81749,35.71188,"Tokyo, Japan",486130642,2022-11-02,100.0,98.0,1.0,25,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,92.18,10,25,55,12,4.17,4.25,0.94
Rental unit in Nakano City · ★4.70 · 1 bedroom · 4 beds · 1.5 baths,Nakano Ku,139.664673,35.710079,"Edogawa City, Japan",50785906,2015-12-08,100.0,99.0,0.0,9,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,5,1.5 baths,179.08,19,40,70,37,4.7,4.84,2.91
Rental unit in Sumida-ku · ★4.83 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.81590620021797,35.71096440381895,"Tokyo, Japan",486130642,2022-11-02,100.0,98.0,1.0,25,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,92.18,0,0,0,22,4.83,4.83,1.73
Hotel in Taito City · ★4.80 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.78011,35.71624,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,233.03,3,19,38,10,4.8,5.0,0.81
Hotel in Taito City · ★4.44 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.7804,35.71636,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,233.03,13,39,62,16,4.44,4.69,1.39
Hotel in Taito City · ★4.65 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77848,35.71478,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,233.32,4,12,22,26,4.65,4.81,2.11
Hotel in Taito City · ★4.77 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.78045,35.71441,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,233.32,20,45,68,22,4.77,4.86,1.78
Hotel in Taito City · ★4.47 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77885,35.71649,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,233.03,17,44,74,19,4.47,4.63,1.55
Rental unit in Toshima City · ★4.18 · 3 bedrooms · 4 beds · 1 bath,Toshima Ku,139.72930062066493,35.73275147248704,,318235422,2019-12-16,100.0,100.0,1.0,42,t,M1300,Entire rental unit,Entire home/apt,8,1 bath,288.88,0,0,0,22,4.18,4.41,1.8
Rental unit in Shinjuku-ku · ★4.57 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.72332,35.7012,"Tokyo, Japan",490421416,2022-12-06,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,72.85,7,26,56,51,4.57,4.47,4.16
Home in Shinjuku-ku · ★4.71 · 4 bedrooms · 6 beds · 1 bath,Shinjuku Ku,139.696204,35.698419,,491149645,2022-12-12,100.0,98.0,1.0,5,t,Hotels and Inns Business Act,Entire home,Entire home/apt,8,1 bath,572.53,14,22,43,24,4.71,4.79,2.16
Rental unit in Shibuya City · ★4.45 · 1 bedroom · 2 beds · 1 bath,Shibuya Ku,139.7113020544327,35.667967130845724,"Shibuya, Japan",4145041,2012-11-14,100.0,100.0,1.0,3,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,184.59,0,0,0,28,4.45,4.9,2.33
Home in Ota City · 6 bedrooms · 2 baths,Ota Ku,139.72618871534425,35.589529611917825,"Minato City, Japan",44812749,2015-09-22,100.0,97.0,1.0,12,t,M1300,Entire home,Entire home/apt,13,2 baths,666.64,25,55,85,2,5.0,5.0,0.26
Hotel in Sumida City · 2 bedrooms · 4 beds · 1 shared bath,Sumida Ku,139.8133275,35.7076538,"Sumida City, Japan",196266533,2018-06-17,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Room in hotel,Private room,5,1 shared bath,223.0,2,9,33,0,4.686044794899757,4.685286613512379,1.635216953420059
Serviced apartment in Ota City · ★4.74 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.7204863652587,35.55938514250289,"Setagaya City, Japan",46428265,2015-10-13,100.0,100.0,0.0,11,t,Special Economic Zoning Act,Entire serviced apartment,Entire home/apt,3,1 bath,80.61,15,22,42,27,4.74,4.74,2.23
Serviced apartment in Ota City · ★4.91 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.72049374133348,35.55939414330372,"Setagaya City, Japan",46428265,2015-10-13,100.0,100.0,0.0,11,t,Special Economic Zoning Act,Entire serviced apartment,Entire home/apt,3,1 bath,72.33,8,24,39,23,4.91,4.78,1.91
Serviced apartment in Ota City · ★4.90 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.72049541771412,35.559385415254454,"Setagaya City, Japan",46428265,2015-10-13,100.0,100.0,0.0,11,t,Special Economic Zoning Act,Entire serviced apartment,Entire home/apt,3,1 bath,67.97,12,16,26,40,4.9,4.9,3.27
Serviced apartment in Ota City · ★4.88 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.7205115109682,35.55937368693675,"Setagaya City, Japan",46428265,2015-10-13,100.0,100.0,0.0,11,t,Special Economic Zoning Act,Entire serviced apartment,Entire home/apt,3,1 bath,81.04,15,29,45,32,4.88,4.69,2.67
Serviced apartment in Ota City · ★4.81 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.72048837691543,35.55939414330372,"Setagaya City, Japan",46428265,2015-10-13,100.0,100.0,0.0,11,t,Special Economic Zoning Act,Entire serviced apartment,Entire home/apt,3,1 bath,75.82,5,6,31,27,4.81,4.7,2.24
Rental unit in Shinjuku-ku · ★4.89 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.72313266756328,35.70208971628156,"Tokyo, Japan",490421416,2022-12-06,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,80.7,8,23,53,47,4.89,4.68,3.79
Rental unit in Shinjuku-ku · ★4.75 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.7233979074471,35.69980192707828,"Tokyo, Japan",490421416,2022-12-06,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,86.27,1,11,36,48,4.75,4.46,3.82
Home in Nakano City · ★4.69 · 1 bedroom · 2 beds · 1 bath,Nakano Ku,139.66498103786157,35.70573610843782,"Nakano City, Japan",60305332,2016-02-25,100.0,99.0,0.0,1,t,M1300,Private room in home,Private room,3,1 bath,108.93,0,0,0,39,4.69,4.79,3.44
Rental unit in Shinjuku City · ★4.22 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.6938496,35.7015883,,491275726,2022-12-13,100.0,100.0,1.0,1,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,79.77,19,49,53,9,4.22,4.56,0.77
Serviced apartment in Ota City · ★4.95 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.72049206495285,35.559387051763764,"Setagaya City, Japan",46428265,2015-10-13,100.0,100.0,0.0,11,t,Special Economic Zoning Act,Entire serviced apartment,Entire home/apt,3,1 bath,75.82,4,9,25,37,4.95,4.73,3.02
Rental unit in Shinjuku-ku · ★4.87 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.72140519549896,35.7015960157244,"Tokyo, Japan",490421416,2022-12-06,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,86.27,7,33,63,47,4.87,4.66,3.68
Rental unit in Taito City · ★4.90 · 1 bedroom · 3 beds · 1 bath,Taito Ku,139.79007023623694,35.71413431250406,,450792956,2022-03-22,100.0,100.0,0.0,4,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,115.03,3,10,18,42,4.9,4.93,3.49
Boutique hotel in Chiyoda City · ★4.75 · 1 bedroom · 3 beds · 1.5 baths,Chiyoda Ku,139.7771827,35.6990648,"Chuo City, Japan",130691030,2017-05-17,100.0,91.0,1.0,29,t,Hotels and Inns Business Act,Room in boutique hotel,Private room,6,1.5 baths,221.24,28,58,88,4,4.75,5.0,0.51
Home in Edogawa City · ★3.0 · 1 bedroom · 1 bed · 3 shared baths,Edogawa Ku,139.8962344,35.7400151,"Edogawa City, Japan",49237439,2015-11-17,100.0,100.0,1.0,17,t,M1300,Private room in home,Private room,3,3 shared baths,18.04,30,60,90,6,3.0,3.67,0.56
Rental unit in Shibuya City · ★4.67 · 1 bedroom · 3 beds · 1 bath,Shibuya Ku,139.695734089238,35.65660510110833,"Minato City, Japan",62230357,2016-03-09,100.0,100.0,0.0,4,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,254.31,0,0,0,23,4.67,4.75,2.37
Rental unit in Suginami-Ku · ★4.70 · 1 bedroom · 1 bed · 1 bath,Suginami Ku,139.6550859606998,35.67185367283927,,432956453,2021-11-22,100.0,96.0,1.0,12,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,84.86,14,29,54,10,4.7,4.3,0.88
Rental unit in Shinjuku City · ★4.55 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.70499,35.70458,"Taito City, Japan",256531617,2019-04-17,100.0,100.0,1.0,27,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,113.58,0,4,17,33,4.55,4.7,2.64
Rental unit in Chuo City · ★4.97 · 2 bedrooms · 4 beds · 1 bath,Chuo Ku,139.7751514,35.6887733,"Chuo City, Japan",50402863,2015-12-02,100.0,100.0,0.0,14,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,6,1 bath,158.25,0,0,0,67,4.97,4.87,5.42
Rental unit in Shinjuku City · ★4.67 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.70437,35.70083,,266670311,2019-06-06,100.0,100.0,1.0,71,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,105.01,25,47,77,18,4.67,4.78,1.45
Rental unit in Taito City · ★4.73 · 1 bedroom · 1 shared bath,Taito Ku,139.7964296124153,35.716677588436134,"Kodaira, Japan",110230074,2017-01-06,100.0,100.0,1.0,1,t,M1300,Private room in rental unit,Private room,4,1 shared bath,126.79,13,28,55,52,4.73,4.83,4.35
Home in Sumida City · ★4.84 · 4 bedrooms · 4 beds · 2 baths,Sumida Ku,139.81883,35.70123,"Tokyo, Japan",377696793,2020-11-30,100.0,100.0,0.0,7,t,Hotels and Inns Business Act,Entire home,Entire home/apt,10,2 baths,547.26,22,45,75,19,4.84,4.89,2.07
Rental unit in Koto City · ★4.43 · 1 bedroom · 5 beds · 1 private bath,Koto Ku,139.81456103321753,35.67970332888962,"Koto, Japan",67661297,2016-04-17,100.0,100.0,1.0,23,t,Hotels and Inns Business Act,Private room in rental unit,Private room,5,1 private bath,174.28,6,14,22,44,4.43,4.52,3.64
Rental unit in Shinjuku City · ★4.17 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.7220836437382,35.70230825108213,,244662388,2019-02-22,99.0,100.0,1.0,26,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,118.77,7,17,38,35,4.17,4.49,2.94
Rental unit in Edogawa-ku · ★4.78 · 1 bedroom · 2 beds · 1 bath,Edogawa Ku,139.8616,35.66542,"Edogawa City, Japan",149643001,2017-09-08,100.0,100.0,0.0,18,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,176.05,14,15,32,18,4.78,4.82,1.55
Condo in Shinjuku City · ★4.85 · 2 bedrooms · 2 beds · 2 baths,Shinjuku Ku,139.70606,35.70122,"Shinjuku, Japan",106357494,2016-12-06,100.0,100.0,0.0,51,t,Hotels and Inns Business Act,Entire condo,Entire home/apt,4,2 baths,148.47,5,11,30,27,4.85,4.93,2.28
Home in Edogawa City · ★3.25 · 1 bedroom · 1 bed · 2.5 shared baths,Edogawa Ku,139.8973501989502,35.741443254368136,"Edogawa City, Japan",49237439,2015-11-17,100.0,100.0,1.0,17,t,M1300,Private room in home,Private room,3,2.5 shared baths,18.04,30,60,90,4,3.25,4.5,0.33
Home in Sumida City · ★4.63 · 4 bedrooms · 11 beds · 1 bath,Sumida Ku,139.8236456932541,35.72301490000001,"Suginami City, Japan",476371170,2022-08-23,100.0,99.0,1.0,26,t,M1300,Entire home,Entire home/apt,13,1 bath,196.94,6,10,26,27,4.63,4.48,2.23
Rental unit in Toshima City · ★4.38 · 1 bedroom · 2 beds · 1 bath,Toshima Ku,139.72828,35.73366,,211795510,2018-08-26,100.0,100.0,1.0,10,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,169.28,25,55,85,13,4.38,4.54,1.08
Rental unit in Toshima City · ★4.30 · 1 bedroom · 2 beds · 1 bath,Toshima Ku,139.7276971528043,35.73236005354183,,211795510,2018-08-26,100.0,100.0,1.0,10,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,338.55,0,0,0,20,4.3,4.6,1.66
Rental unit in Toshima City · ★4.33 · 1 bedroom · 2 beds · 1 bath,Toshima Ku,139.72817,35.73246,,211795510,2018-08-26,100.0,100.0,1.0,10,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,338.55,26,56,86,18,4.33,4.67,1.46
Rental unit in Kita City · ★4.93 · 1 bedroom · 1 bed · 1 bath,Kita Ku,139.7169598,35.7767601,"Toshima City, Japan",154507729,2017-10-13,100.0,100.0,0.0,30,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,64.48,26,56,86,14,4.93,4.93,1.51
Home in Taito City · 1 bedroom · 2 beds · 1 shared bath,Taito Ku,139.76655781617944,35.71983641395597,"Taito City, Japan",120678368,2017-03-14,100.0,93.0,0.0,5,t,Hotels and Inns Business Act,Private room in home,Private room,3,1 shared bath,218.73,3,4,21,1,5.0,5.0,0.12
Rental unit in Toshima City · ★4.63 · 2 bedrooms · 2 beds · 1 bath,Toshima Ku,139.72763,35.7339,,490903646,2022-12-10,100.0,100.0,1.0,1,f,M1300,Entire rental unit,Entire home/apt,7,1 bath,159.12,17,34,57,19,4.63,4.63,1.52
Rental unit in Shibuya City · ★4.90 · 1 bedroom · 3 beds · 1 bath,Shibuya Ku,139.6623473197395,35.67408578826308,,490997859,2022-12-11,100.0,100.0,0.0,1,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,200.43,24,54,68,21,4.9,4.57,1.75
Home in Shinjuku City · ★4.80 · 3 bedrooms · 4 beds · 1.5 baths,Shinjuku Ku,139.7,35.69939,"Tokyo, Japan",7293516,2013-07-05,100.0,100.0,0.0,1,t,Hotels and Inns Business Act,Entire home,Entire home/apt,10,1.5 baths,641.42,10,40,44,40,4.8,4.75,3.21
Rental unit in Kita City · ★5.0 · 1 bedroom · 2 beds · 1 bath,Kita Ku,139.73753,35.75807,,60672245,2016-02-27,100.0,100.0,0.0,10,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,38.86,0,0,0,9,5.0,4.89,0.74
Hotel in Taito City · ★4.36 · 1 bedroom · 2 beds · 1 shared bath,Taito Ku,139.78341,35.71129,"Taito, Japan",106084840,2016-12-04,100.0,99.0,1.0,15,t,Hotels and Inns Business Act,Room in hotel,Private room,3,1 shared bath,112.42,26,31,31,11,4.36,4.64,0.87
Rental unit in Taito City · ★4.93 · 1 bedroom · 2 beds · 1 bath,Taito Ku,139.7901018,35.7141439,,450792956,2022-03-22,100.0,100.0,0.0,4,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,85.4,7,15,16,45,4.93,4.89,3.77
Rental unit in Toshima City · ★4.85 · 2 bedrooms · 1.5 baths,Toshima Ku,139.7318525566223,35.730506186401094,,120627395,2017-03-13,99.14269266195886,97.12430146503549,1.0,4,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,5,1.5 baths,175.68,8,31,52,26,4.85,4.88,2.24
Rental unit in Setagaya City · ★4.95 · 1 bedroom · 1 bed · 1 private bath,Setagaya Ku,139.6718,35.6438,"Setagaya City, Japan",425511525,2021-10-01,100.0,100.0,0.0,3,t,M1300,Private room in rental unit,Private room,1,1 private bath,79.3,6,6,6,21,4.95,5.0,1.68
Rental unit in Setagaya City · ★4.93 · 1 bedroom · 2 beds · 1 bath,Setagaya Ku,139.66832991001274,35.66095090177361,"Tokyo, Japan",128187313,2017-04-30,100.0,100.0,0.0,14,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,267.97,6,30,54,27,4.93,4.93,2.33
Rental unit in Shinjuku City · ★4.58 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.69713097743713,35.701511881275025,,294212985,2019-09-12,100.0,100.0,1.0,20,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,108.01,0,0,0,18,4.58,4.74,3.62
Rental unit in Shinjuku City · ★4.46 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69731859537802,35.70134660104693,,294212985,2019-09-12,100.0,100.0,1.0,20,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,88.52,4,9,21,26,4.46,4.85,2.95
Rental unit in Shinjuku City · ★4.81 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69730652798927,35.702232187252285,,294212985,2019-09-12,100.0,100.0,1.0,20,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,96.38,4,6,11,31,4.81,4.9,2.82
Home in Shinjuku City · ★4.78 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69574615337618,35.70217944495916,,294212985,2019-09-12,100.0,100.0,1.0,20,t,Hotels and Inns Business Act,Entire home,Entire home/apt,2,1 bath,103.5,6,10,12,27,4.78,4.67,2.3
Serviced apartment in Chuo City · ★4.73 · 2 bedrooms · 2 beds · 1 bath,Chuo Ku,139.7796631,35.692251,"Tokyo, Japan",4981880,2013-02-05,100.0,96.0,1.0,52,t,Hotels and Inns Business Act,Entire serviced apartment,Entire home/apt,6,1 bath,300.43,16,45,74,56,4.73,4.76,4.54
Condo in Toshima City · ★4.06 · 1 bedroom · 8 beds · 2 baths,Toshima Ku,139.72910111962958,35.73179599524525,,211795510,2018-08-26,100.0,100.0,1.0,10,t,M1300,Entire condo,Entire home/apt,8,2 baths,226.92,0,0,0,18,4.06,4.89,1.5
Condo in Toshima City · ★3.88 · 1 bedroom · 8 beds · 2 baths,Toshima Ku,139.72710145914797,35.73205859392291,,211795510,2018-08-26,100.0,100.0,1.0,10,t,M1300,Entire condo,Entire home/apt,8,2 baths,226.92,21,39,69,8,3.88,4.75,0.66
Rental unit in Setagaya City · ★4.67 · 1 bedroom · 1 bed · 1 bath,Setagaya Ku,139.6681888,35.6394926,"Tokyo, Japan",46049093,2015-10-08,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,145.53,24,54,84,18,4.67,4.78,1.54
Home in Katsushika City · ★4.82 · 3 bedrooms · 7 beds · 1 bath,Katsushika Ku,139.84856616353233,35.738073850300445,"Saitama, Japan",491005023,2022-12-11,100.0,100.0,1.0,3,t,M1300,Entire home,Entire home/apt,10,1 bath,274.5,7,26,50,17,4.82,4.71,1.59
Hotel in Itabashi City · 1 bedroom · 4 beds · 1 private bath,Itabashi Ku,139.71382912248373,35.7521573139266,"Itabashi, Japan",3667176,2012-09-25,100.0,74.0,1.0,3,t,Hotels and Inns Business Act,Room in hotel,Private room,5,1 private bath,181.78,25,55,85,1,5.0,5.0,0.11
Hotel in Taito City · ★4.43 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.78057,35.71643,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,225.47,0,29,59,14,4.43,4.86,1.16
Hotel in Taito City · ★4.87 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77871,35.71441,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,236.22,0,3,29,23,4.87,4.96,1.88
Hotel in Taito City · ★4.78 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77923,35.71646,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,222.22,1,18,31,9,4.78,4.89,0.75
Hotel in Taito City · ★4.85 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77861,35.71661,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,236.22,0,0,7,13,4.85,4.85,1.06
Hotel in Taito City · ★4.70 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77842,35.71488,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,225.47,1,3,7,20,4.7,4.4,1.66
Hotel in Taito City · ★4.88 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77889,35.71616,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,222.22,2,24,39,25,4.88,4.75,2.03
Hotel in Taito City · ★4.20 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.78008,35.71435,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,225.47,2,12,24,15,4.2,4.4,1.24
Hotel in Taito City · ★4.35 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77844,35.71449,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,225.47,3,17,38,17,4.35,4.47,1.38
Hotel in Taito City · ★4.60 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.78063,35.71433,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,222.22,5,30,49,20,4.6,4.85,1.63
Hotel in Taito City · ★4.62 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.78039,35.71449,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,225.47,4,25,53,21,4.62,4.76,1.7
Hotel in Arakawa City · 1 bedroom · 3 beds · 1 private bath,Arakawa Ku,139.76841112100897,35.733617815260175,,490284186,2022-12-05,99.14269266195886,97.12430146503549,1.0,2,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,609.99,0,0,0,0,4.686044794899757,4.685286613512379,1.635216953420059
Hotel in Arakawa City · 1 bedroom · 2 beds · 1 private bath,Arakawa Ku,139.7683953361732,35.73360203346212,,490284186,2022-12-05,99.14269266195886,97.12430146503549,1.0,2,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,609.99,0,0,0,0,4.686044794899757,4.685286613512379,1.635216953420059
Hotel in Taito City · ★4.70 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.77918,35.71637,"Tokyo, Japan",486824577,2022-11-07,100.0,96.0,1.0,31,t,Hotels and Inns Business Act,Room in hotel,Private room,4,1 private bath,225.47,7,32,62,10,4.7,4.9,0.83
